Continent,Country,Year,Temperature(C),Rainfall(mm),Pesticide use(toai),Crop,Quantity(hg/ha)
Africa,Togo,1997,,1168.0,228.07,"Rice, paddy",26977
Africa,Togo,1998,,1168.0,259.13,"Rice, paddy",20441
Africa,Togo,1999,,1168.0,290.2,"Rice, paddy",21254
Africa,Togo,2000,,1168.0,321.27,"Rice, paddy",19223
Africa,Togo,2001,,1168.0,352.34,"Rice, paddy",19324
Africa,Togo,2002,,1168.0,383.4,"Rice, paddy",21627
Africa,Togo,2004,,1168.0,584.76,"Rice, paddy",21228
Africa,Togo,2005,,1168.0,203.09,"Rice, paddy",22090
Africa,Togo,2006,,1168.0,268.78,"Rice, paddy",24830
Africa,Togo,2007,,1168.0,262.45,"Rice, paddy",22836
Africa,Togo,2008,,1168.0,229.94,"Rice, paddy",23441
Africa,Togo,2009,,1168.0,172.19,"Rice, paddy",26540
Africa,Togo,2010,,1168.0,242.01,"Rice, paddy",23228
Africa,Togo,2011,,1168.0,145.74,"Rice, paddy",25101
Africa,Togo,2012,,1168.0,341.43,"Rice, paddy",16724
Africa,Togo,2013,,1168.0,371.9,"Rice, paddy",28233
Africa,Togo,1992,,1168.0,192.0,Sorghum,7757
Africa,Togo,1993,,1168.0,206.0,Sorghum,6442
Africa,Togo,1994,,1168.0,203.0,Sorghum,5383
Africa,Togo,1995,,1168.0,198.0,Sorghum,8652
Africa,Togo,1996,,1168.0,197.0,Sorghum,6263
Africa,Togo,1997,,1168.0,228.07,Sorghum,7338
Africa,Togo,1998,,1168.0,259.13,Sorghum,6697
Africa,Togo,1999,,1168.0,290.2,Sorghum,8019
Africa,Togo,2000,,1168.0,321.27,Sorghum,8485
Africa,Togo,2001,,1168.0,352.34,Sorghum,8889
Africa,Togo,2002,,1168.0,383.4,Sorghum,8658
Africa,Togo,2004,,1168.0,584.76,Sorghum,10137
Africa,Togo,2005,,1168.0,203.09,Sorghum,9822
Africa,Togo,2006,,1168.0,268.78,Sorghum,10265
Africa,Togo,2007,,1168.0,262.45,Sorghum,9764
Africa,Togo,2008,,1168.0,229.94,Sorghum,9916
Africa,Togo,2009,,1168.0,172.19,Sorghum,10981
Africa,Togo,2010,,1168.0,242.01,Sorghum,10943
Africa,Togo,2011,,1168.0,145.74,Sorghum,11012
Africa,Togo,2012,,1168.0,341.43,Sorghum,8635
Africa,Togo,2013,,1168.0,371.9,Sorghum,9444
Africa,Togo,1992,,1168.0,192.0,Sweet potatoes,41993
Africa,Togo,1993,,1168.0,206.0,Sweet potatoes,39256
Africa,Togo,1994,,1168.0,203.0,Sweet potatoes,55363
Africa,Togo,1995,,1168.0,198.0,Sweet potatoes,57662
Africa,Togo,1996,,1168.0,197.0,Sweet potatoes,16660
Africa,Togo,1997,,1168.0,228.07,Sweet potatoes,64632
Africa,Togo,1998,,1168.0,259.13,Sweet potatoes,44098
Africa,Togo,1999,,1168.0,290.2,Sweet potatoes,45634
Africa,Togo,2000,,1168.0,321.27,Sweet potatoes,16750
Africa,Togo,2001,,1168.0,352.34,Sweet potatoes,7389
Africa,Togo,2002,,1168.0,383.4,Sweet potatoes,36466
Africa,Togo,2004,,1168.0,584.76,Sweet potatoes,6830
Africa,Togo,2005,,1168.0,203.09,Sweet potatoes,30252
Africa,Togo,2006,,1168.0,268.78,Sweet potatoes,74020
Africa,Togo,2007,,1168.0,262.45,Sweet potatoes,87500
Africa,Togo,2008,,1168.0,229.94,Sweet potatoes,66817
Africa,Togo,2009,,1168.0,172.19,Sweet potatoes,66817
Africa,Togo,2010,,1168.0,242.01,Sweet potatoes,78823
Africa,Togo,2011,,1168.0,145.74,Sweet potatoes,79264
Africa,Togo,2012,,1168.0,341.43,Sweet potatoes,33351
Africa,Togo,2013,,1168.0,371.9,Sweet potatoes,21958
Africa,Togo,1992,,1168.0,192.0,Yams,83257
Africa,Togo,1993,,1168.0,206.0,Yams,103394
Africa,Togo,1994,,1168.0,203.0,Yams,98169
Africa,Togo,1995,,1168.0,198.0,Yams,85835
Africa,Togo,1996,,1168.0,197.0,Yams,87220
Africa,Togo,1997,,1168.0,228.07,Yams,109866
Africa,Togo,1998,,1168.0,259.13,Yams,99128
Africa,Togo,1999,,1168.0,290.2,Yams,109226
Africa,Togo,2000,,1168.0,321.27,Yams,109974
Africa,Togo,2001,,1168.0,352.34,Yams,113781
Africa,Togo,2002,,1168.0,383.4,Yams,106330
Africa,Togo,2004,,1168.0,584.76,Yams,109689
Africa,Togo,2005,,1168.0,203.09,Yams,101513
Africa,Togo,2006,,1168.0,268.78,Yams,103087
Africa,Togo,2007,,1168.0,262.45,Yams,105737
Africa,Togo,2008,,1168.0,229.94,Yams,103265
Africa,Togo,2009,,1168.0,172.19,Yams,101826
Africa,Togo,2010,,1168.0,242.01,Yams,99328
Africa,Togo,2011,,1168.0,145.74,Yams,102175
Africa,Togo,2012,,1168.0,341.43,Yams,81334
Africa,Togo,2013,,1168.0,371.9,Yams,98333
North America,Trinidad and Tobago,1992,,2200.0,627.11,Cassava,35333
North America,Trinidad and Tobago,1993,,2200.0,568.25,Cassava,34691
North America,Trinidad and Tobago,1994,,2200.0,537.57,Cassava,34556
North America,Trinidad and Tobago,1995,,2200.0,506.89,Cassava,34800
North America,Trinidad and Tobago,1996,,2200.0,476.21,Cassava,34878
North America,Trinidad and Tobago,1997,,2200.0,445.53,Cassava,35000
North America,Trinidad and Tobago,1998,,2200.0,414.86,Cassava,35362
North America,Trinidad and Tobago,1999,,2200.0,384.18,Cassava,35143
North America,Trinidad and Tobago,2000,,2200.0,353.5,Cassava,34826
North America,Trinidad and Tobago,2001,,2200.0,322.82,Cassava,35733
North America,Trinidad and Tobago,2002,,2200.0,292.14,Cassava,34714
North America,Trinidad and Tobago,2004,,2200.0,230.79,Cassava,46748
North America,Trinidad and Tobago,2005,,2200.0,200.11,Cassava,30196
North America,Trinidad and Tobago,2006,,2200.0,169.43,Cassava,42386
North America,Trinidad and Tobago,2007,,2200.0,138.76,Cassava,32481
North America,Trinidad and Tobago,2008,,2200.0,108.08,Cassava,50238
North America,Trinidad and Tobago,2009,,2200.0,77.4,Cassava,25626
North America,Trinidad and Tobago,2010,,2200.0,2026.91,Cassava,30428
North America,Trinidad and Tobago,2011,,2200.0,170.34,Cassava,37699
North America,Trinidad and Tobago,2012,,2200.0,2101.23,Cassava,101505
North America,Trinidad and Tobago,2013,,2200.0,856.9,Cassava,228000
North America,Trinidad and Tobago,1992,,2200.0,627.11,Maize,31818
North America,Trinidad and Tobago,1993,,2200.0,568.25,Maize,33333
North America,Trinidad and Tobago,1994,,2200.0,537.57,Maize,31399
North America,Trinidad and Tobago,1995,,2200.0,506.89,Maize,30409
North America,Trinidad and Tobago,1996,,2200.0,476.21,Maize,29356
North America,Trinidad and Tobago,1997,,2200.0,445.53,Maize,28268
North America,Trinidad and Tobago,1998,,2200.0,414.86,Maize,26838
North America,Trinidad and Tobago,1999,,2200.0,384.18,Maize,25000
North America,Trinidad and Tobago,2000,,2200.0,353.5,Maize,26063
North America,Trinidad and Tobago,2001,,2200.0,322.82,Maize,25871
North America,Trinidad and Tobago,2002,,2200.0,292.14,Maize,25354
North America,Trinidad and Tobago,2004,,2200.0,230.79,Maize,25000
North America,Trinidad and Tobago,2005,,2200.0,200.11,Maize,23462
North America,Trinidad and Tobago,2006,,2200.0,169.43,Maize,25000
North America,Trinidad and Tobago,2007,,2200.0,138.76,Maize,25000
North America,Trinidad and Tobago,2008,,2200.0,108.08,Maize,25000
North America,Trinidad and Tobago,2009,,2200.0,77.4,Maize,25000
North America,Trinidad and Tobago,2010,,2200.0,2026.91,Maize,24705
North America,Trinidad and Tobago,2011,,2200.0,170.34,Maize,24649
North America,Trinidad and Tobago,2012,,2200.0,2101.23,Maize,25000
North America,Trinidad and Tobago,2013,,2200.0,856.9,Maize,24399
North America,Trinidad and Tobago,1992,,2200.0,627.11,Plantains and others,34783
North America,Trinidad and Tobago,1993,,2200.0,568.25,Plantains and others,34753
North America,Trinidad and Tobago,1994,,2200.0,537.57,Plantains and others,35000
North America,Trinidad and Tobago,1995,,2200.0,506.89,Plantains and others,34702
North America,Trinidad and Tobago,1996,,2200.0,476.21,Plantains and others,34682
North America,Trinidad and Tobago,1997,,2200.0,445.53,Plantains and others,34662
North America,Trinidad and Tobago,1998,,2200.0,414.86,Plantains and others,34644
North America,Trinidad and Tobago,1999,,2200.0,384.18,Plantains and others,34639
North America,Trinidad and Tobago,2000,,2200.0,353.5,Plantains and others,35000
North America,Trinidad and Tobago,2001,,2200.0,322.82,Plantains and others,35000
North America,Trinidad and Tobago,2002,,2200.0,292.14,Plantains and others,34400
North America,Trinidad and Tobago,2004,,2200.0,230.79,Plantains and others,33333
North America,Trinidad and Tobago,2005,,2200.0,200.11,Plantains and others,33214
North America,Trinidad and Tobago,2006,,2200.0,169.43,Plantains and others,33969
North America,Trinidad and Tobago,2007,,2200.0,138.76,Plantains and others,33333
North America,Trinidad and Tobago,2008,,2200.0,108.08,Plantains and others,34615
North America,Trinidad and Tobago,2009,,2200.0,77.4,Plantains and others,34615
North America,Trinidad and Tobago,2010,,2200.0,2026.91,Plantains and others,33333
North America,Trinidad and Tobago,2011,,2200.0,170.34,Plantains and others,34349
North America,Trinidad and Tobago,2012,,2200.0,2101.23,Plantains and others,36207
North America,Trinidad and Tobago,2013,,2200.0,856.9,Plantains and others,34645
North America,Trinidad and Tobago,1992,,2200.0,627.11,"Rice, paddy",36703
North America,Trinidad and Tobago,1993,,2200.0,568.25,"Rice, paddy",32408
North America,Trinidad and Tobago,1994,,2200.0,537.57,"Rice, paddy",37264
North America,Trinidad and Tobago,1995,,2200.0,506.89,"Rice, paddy",39204
North America,Trinidad and Tobago,1996,,2200.0,476.21,"Rice, paddy",35716
North America,Trinidad and Tobago,1997,,2200.0,445.53,"Rice, paddy",22653
North America,Trinidad and Tobago,1998,,2200.0,414.86,"Rice, paddy",23457
North America,Trinidad and Tobago,1999,,2200.0,384.18,"Rice, paddy",15549
North America,Trinidad and Tobago,2000,,2200.0,353.5,"Rice, paddy",22343
North America,Trinidad and Tobago,2001,,2200.0,322.82,"Rice, paddy",11650
North America,Trinidad and Tobago,2002,,2200.0,292.14,"Rice, paddy",12940
North America,Trinidad and Tobago,2004,,2200.0,230.79,"Rice, paddy",9556
North America,Trinidad and Tobago,2005,,2200.0,200.11,"Rice, paddy",10410
North America,Trinidad and Tobago,2006,,2200.0,169.43,"Rice, paddy",8267
North America,Trinidad and Tobago,2007,,2200.0,138.76,"Rice, paddy",11059
North America,Trinidad and Tobago,2008,,2200.0,108.08,"Rice, paddy",12269
North America,Trinidad and Tobago,2009,,2200.0,77.4,"Rice, paddy",11398
North America,Trinidad and Tobago,2010,,2200.0,2026.91,"Rice, paddy",11398
North America,Trinidad and Tobago,2011,,2200.0,170.34,"Rice, paddy",11404
North America,Trinidad and Tobago,2012,,2200.0,2101.23,"Rice, paddy",8768
North America,Trinidad and Tobago,2013,,2200.0,856.9,"Rice, paddy",11404
North America,Trinidad and Tobago,1992,,2200.0,627.11,Sweet potatoes,48333
North America,Trinidad and Tobago,1993,,2200.0,568.25,Sweet potatoes,56000
North America,Trinidad and Tobago,1994,,2200.0,537.57,Sweet potatoes,56667
North America,Trinidad and Tobago,1995,,2200.0,506.89,Sweet potatoes,66667
North America,Trinidad and Tobago,1996,,2200.0,476.21,Sweet potatoes,65333
North America,Trinidad and Tobago,1997,,2200.0,445.53,Sweet potatoes,63000
North America,Trinidad and Tobago,1998,,2200.0,414.86,Sweet potatoes,63556
North America,Trinidad and Tobago,1999,,2200.0,384.18,Sweet potatoes,63429
North America,Trinidad and Tobago,2000,,2200.0,353.5,Sweet potatoes,61071
North America,Trinidad and Tobago,2001,,2200.0,322.82,Sweet potatoes,62667
North America,Trinidad and Tobago,2002,,2200.0,292.14,Sweet potatoes,54889
North America,Trinidad and Tobago,2004,,2200.0,230.79,Sweet potatoes,36852
North America,Trinidad and Tobago,2005,,2200.0,200.11,Sweet potatoes,38571
North America,Trinidad and Tobago,2006,,2200.0,169.43,Sweet potatoes,66667
North America,Trinidad and Tobago,2007,,2200.0,138.76,Sweet potatoes,19200
North America,Trinidad and Tobago,2008,,2200.0,108.08,Sweet potatoes,4880
North America,Trinidad and Tobago,2009,,2200.0,77.4,Sweet potatoes,19609
North America,Trinidad and Tobago,2010,,2200.0,2026.91,Sweet potatoes,27328
North America,Trinidad and Tobago,2011,,2200.0,170.34,Sweet potatoes,30050
North America,Trinidad and Tobago,2012,,2200.0,2101.23,Sweet potatoes,35507
North America,Trinidad and Tobago,2013,,2200.0,856.9,Sweet potatoes,45283
North America,Trinidad and Tobago,1992,,2200.0,627.11,Yams,96810
North America,Trinidad and Tobago,1993,,2200.0,568.25,Yams,102000
North America,Trinidad and Tobago,1994,,2200.0,537.57,Yams,100556
North America,Trinidad and Tobago,1995,,2200.0,506.89,Yams,98000
North America,Trinidad and Tobago,1996,,2200.0,476.21,Yams,103846
North America,Trinidad and Tobago,1997,,2200.0,445.53,Yams,92857
North America,Trinidad and Tobago,1998,,2200.0,414.86,Yams,92308
North America,Trinidad and Tobago,1999,,2200.0,384.18,Yams,120000
North America,Trinidad and Tobago,2000,,2200.0,353.5,Yams,80000
North America,Trinidad and Tobago,2001,,2200.0,322.82,Yams,85714
North America,Trinidad and Tobago,2002,,2200.0,292.14,Yams,85294
North America,Trinidad and Tobago,2004,,2200.0,230.79,Yams,65000
North America,Trinidad and Tobago,2005,,2200.0,200.11,Yams,65000
North America,Trinidad and Tobago,2006,,2200.0,169.43,Yams,60000
North America,Trinidad and Tobago,2007,,2200.0,138.76,Yams,65000
North America,Trinidad and Tobago,2008,,2200.0,108.08,Yams,65000
North America,Trinidad and Tobago,2009,,2200.0,77.4,Yams,93333
North America,Trinidad and Tobago,2010,,2200.0,2026.91,Yams,56086
North America,Trinidad and Tobago,2011,,2200.0,170.34,Yams,31200
North America,Trinidad and Tobago,2012,,2200.0,2101.23,Yams,66000
North America,Trinidad and Tobago,2013,,2200.0,856.9,Yams,30000
Africa,Tunisia,1992,18.54,207.0,909.0,Potatoes,136250
Africa,Tunisia,1993,18.9,207.0,909.0,Potatoes,140141
Africa,Tunisia,1994,19.93,207.0,909.0,Potatoes,117318
Africa,Tunisia,1995,19.22,207.0,909.0,Potatoes,137059
Africa,Tunisia,1996,18.88,207.0,909.0,Potatoes,119469
Africa,Tunisia,1997,19.54,207.0,909.0,Potatoes,125652
Africa,Tunisia,1998,19.19,207.0,868.44,Potatoes,137850
Africa,Tunisia,1999,19.97,207.0,827.87,Potatoes,164103
Africa,Tunisia,2000,19.76,207.0,787.31,Potatoes,140097
Africa,Tunisia,2001,20.04,207.0,746.75,Potatoes,154930
Africa,Tunisia,2002,19.74,207.0,706.18,Potatoes,140399
Africa,Tunisia,2004,19.37,207.0,625.06,Potatoes,154959
Africa,Tunisia,2005,19.12,207.0,584.49,Potatoes,123604
Africa,Tunisia,2006,19.82,207.0,543.93,Potatoes,146586
Africa,Tunisia,2007,19.71,207.0,503.37,Potatoes,145418
Africa,Tunisia,2008,19.76,207.0,462.8,Potatoes,149194
Africa,Tunisia,2009,19.64,207.0,422.24,Potatoes,144321
Africa,Tunisia,2010,19.76,207.0,422.24,Potatoes,155462
Africa,Tunisia,2011,19.53,207.0,422.24,Potatoes,148760
Africa,Tunisia,2012,20.12,207.0,422.24,Potatoes,150215
Africa,Tunisia,2013,20.0,207.0,422.24,Potatoes,160417
Africa,Tunisia,1992,18.54,207.0,909.0,Sorghum,3801
Africa,Tunisia,1993,18.9,207.0,909.0,Sorghum,3911
Africa,Tunisia,1994,19.93,207.0,909.0,Sorghum,4000
Africa,Tunisia,1995,19.22,207.0,909.0,Sorghum,4000
Africa,Tunisia,1996,18.88,207.0,909.0,Sorghum,4121
Africa,Tunisia,1997,19.54,207.0,909.0,Sorghum,4168
Africa,Tunisia,1998,19.19,207.0,868.44,Sorghum,4217
Africa,Tunisia,1999,19.97,207.0,827.87,Sorghum,4266
Africa,Tunisia,2000,19.76,207.0,787.31,Sorghum,4316
Africa,Tunisia,2001,20.04,207.0,746.75,Sorghum,4366
Africa,Tunisia,2002,19.74,207.0,706.18,Sorghum,4404
Africa,Tunisia,2004,19.37,207.0,625.06,Sorghum,4504
Africa,Tunisia,2005,19.12,207.0,584.49,Sorghum,4551
Africa,Tunisia,2006,19.82,207.0,543.93,Sorghum,4599
Africa,Tunisia,2007,19.71,207.0,503.37,Sorghum,4646
Africa,Tunisia,2008,19.76,207.0,462.8,Sorghum,4691
Africa,Tunisia,2009,19.64,207.0,422.24,Sorghum,4733
Africa,Tunisia,2010,19.76,207.0,422.24,Sorghum,4773
Africa,Tunisia,2011,19.53,207.0,422.24,Sorghum,4810
Africa,Tunisia,2012,20.12,207.0,422.24,Sorghum,5106
Africa,Tunisia,2013,20.0,207.0,422.24,Sorghum,5106
Africa,Tunisia,1992,18.54,207.0,909.0,Wheat,17030
Africa,Tunisia,1993,18.9,207.0,909.0,Wheat,13700
Africa,Tunisia,1994,19.93,207.0,909.0,Wheat,10694
Africa,Tunisia,1995,19.22,207.0,909.0,Wheat,12780
Africa,Tunisia,1996,18.88,207.0,909.0,Wheat,16151
Africa,Tunisia,1997,19.54,207.0,909.0,Wheat,11061
Africa,Tunisia,1998,19.19,207.0,868.44,Wheat,14248
Africa,Tunisia,1999,19.97,207.0,827.87,Wheat,14184
Africa,Tunisia,2000,19.76,207.0,787.31,Wheat,11727
Africa,Tunisia,2001,20.04,207.0,746.75,Wheat,20000
Africa,Tunisia,2002,19.74,207.0,706.18,Wheat,14144
Africa,Tunisia,2004,19.37,207.0,625.06,Wheat,16634
Africa,Tunisia,2005,19.12,207.0,584.49,Wheat,16918
Africa,Tunisia,2006,19.82,207.0,543.93,Wheat,14941
Africa,Tunisia,2007,19.71,207.0,503.37,Wheat,18762
Africa,Tunisia,2008,19.76,207.0,462.8,Wheat,17174
Africa,Tunisia,2009,19.64,207.0,422.24,Wheat,21038
Africa,Tunisia,2010,19.76,207.0,422.24,Wheat,18923
Africa,Tunisia,2011,19.53,207.0,422.24,Wheat,20791
Africa,Tunisia,2012,20.12,207.0,422.24,Wheat,20203
Africa,Tunisia,2013,20.0,207.0,422.24,Wheat,14614
Asia,Turkey,1992,13.01,593.0,27110.0,Maize,42427
Asia,Turkey,1993,13.32,593.0,28042.0,Maize,45455
Asia,Turkey,1994,14.88,593.0,24219.0,Maize,38181
Asia,Turkey,1995,14.14,593.0,27328.0,Maize,37322
Asia,Turkey,1996,13.77,593.0,30286.0,Maize,36396
Asia,Turkey,1997,13.16,593.0,34431.0,Maize,38247
Asia,Turkey,1998,14.48,593.0,30162.0,Maize,42192
Asia,Turkey,1999,15.0,593.0,33089.0,Maize,44376
Asia,Turkey,2000,14.29,593.0,33471.0,Maize,41605
Asia,Turkey,2001,15.11,593.0,25539.0,Maize,40063
Asia,Turkey,2002,14.51,593.0,27915.0,Maize,42163
Asia,Turkey,2004,14.23,593.0,28831.0,Maize,55076
Asia,Turkey,2005,14.23,593.0,40332.0,Maize,70000
Asia,Turkey,2006,14.11,593.0,27421.0,Maize,72139
Asia,Turkey,2007,14.98,593.0,48715.51,Maize,68381
Asia,Turkey,2008,14.91,593.0,37640.2,Maize,71988
Asia,Turkey,2009,14.95,593.0,37651.15,Maize,71878
Asia,Turkey,2010,15.6,593.0,38554.69,Maize,72614
Asia,Turkey,2011,13.65,593.0,39534.43,Maize,71707
Asia,Turkey,2012,14.97,593.0,42610.59,Maize,73884
Asia,Turkey,2013,16.02,593.0,39440.0,Maize,89499
Asia,Turkey,1992,13.01,593.0,27110.0,Potatoes,236046
Asia,Turkey,1993,13.32,593.0,28042.0,Potatoes,242315
Asia,Turkey,1994,14.88,593.0,24219.0,Potatoes,229189
Asia,Turkey,1995,14.14,593.0,27328.0,Potatoes,237707
Asia,Turkey,1996,13.77,593.0,30286.0,Potatoes,235756
Asia,Turkey,1997,13.16,593.0,34431.0,Potatoes,241821
Asia,Turkey,1998,14.48,593.0,30162.0,Potatoes,258890
Asia,Turkey,1999,15.0,593.0,33089.0,Potatoes,272975
Asia,Turkey,2000,14.29,593.0,33471.0,Potatoes,263762
Asia,Turkey,2001,15.11,593.0,25539.0,Potatoes,250409
Asia,Turkey,2002,14.51,593.0,27915.0,Potatoes,262966
Asia,Turkey,2004,14.23,593.0,28831.0,Potatoes,268306
Asia,Turkey,2005,14.23,593.0,40332.0,Potatoes,266540
Asia,Turkey,2006,14.11,593.0,27421.0,Potatoes,276077
Asia,Turkey,2007,14.98,593.0,48715.51,Potatoes,276422
Asia,Turkey,2008,14.91,593.0,37640.2,Potatoes,282947
Asia,Turkey,2009,14.95,593.0,37651.15,Potatoes,305986
Asia,Turkey,2010,15.6,593.0,38554.69,Potatoes,323303
Asia,Turkey,2011,13.65,593.0,39534.43,Potatoes,324041
Asia,Turkey,2012,14.97,593.0,42610.59,Potatoes,280384
Asia,Turkey,2013,16.02,593.0,39440.0,Potatoes,315329
Asia,Turkey,1992,13.01,593.0,27110.0,"Rice, paddy",50026
Asia,Turkey,1993,13.32,593.0,28042.0,"Rice, paddy",50176
Asia,Turkey,1994,14.88,593.0,24219.0,"Rice, paddy",50554
Asia,Turkey,1995,14.14,593.0,27328.0,"Rice, paddy",50045
Asia,Turkey,1996,13.77,593.0,30286.0,"Rice, paddy",51114
Asia,Turkey,1997,13.16,593.0,34431.0,"Rice, paddy",50005
Asia,Turkey,1998,14.48,593.0,30162.0,"Rice, paddy",52601
Asia,Turkey,1999,15.0,593.0,33089.0,"Rice, paddy",52321
Asia,Turkey,2000,14.29,593.0,33471.0,"Rice, paddy",60492
Asia,Turkey,2001,15.11,593.0,25539.0,"Rice, paddy",61017
Asia,Turkey,2002,14.51,593.0,27915.0,"Rice, paddy",60192
Asia,Turkey,2004,14.23,593.0,28831.0,"Rice, paddy",70010
Asia,Turkey,2005,14.23,593.0,40332.0,"Rice, paddy",70664
Asia,Turkey,2006,14.11,593.0,27421.0,"Rice, paddy",70273
Asia,Turkey,2007,14.98,593.0,48715.51,"Rice, paddy",69084
Asia,Turkey,2008,14.91,593.0,37640.2,"Rice, paddy",75716
Asia,Turkey,2009,14.95,593.0,37651.15,"Rice, paddy",77765
Asia,Turkey,2010,15.6,593.0,38554.69,"Rice, paddy",86899
Asia,Turkey,2011,13.65,593.0,39534.43,"Rice, paddy",90559
Asia,Turkey,2012,14.97,593.0,42610.59,"Rice, paddy",73539
Asia,Turkey,2013,16.02,593.0,39440.0,"Rice, paddy",81380
Asia,Turkey,1992,13.01,593.0,27110.0,Soybeans,20652
Asia,Turkey,1993,13.32,593.0,28042.0,Soybeans,23551
Asia,Turkey,1994,14.88,593.0,24219.0,Soybeans,24138
Asia,Turkey,1995,14.14,593.0,27328.0,Soybeans,24194
Asia,Turkey,1996,13.77,593.0,30286.0,Soybeans,24390
Asia,Turkey,1997,13.16,593.0,34431.0,Soybeans,21053
Asia,Turkey,1998,14.48,593.0,30162.0,Soybeans,26087
Asia,Turkey,1999,15.0,593.0,33089.0,Soybeans,27500
Asia,Turkey,2000,14.29,593.0,33471.0,Soybeans,29667
Asia,Turkey,2001,15.11,593.0,25539.0,Soybeans,33064
Asia,Turkey,2002,14.51,593.0,27915.0,Soybeans,29412
Asia,Turkey,2004,14.23,593.0,28831.0,Soybeans,35714
Asia,Turkey,2005,14.23,593.0,40332.0,Soybeans,33721
Asia,Turkey,2006,14.11,593.0,27421.0,Soybeans,39688
Asia,Turkey,2007,14.98,593.0,48715.51,Soybeans,35350
Asia,Turkey,2008,14.91,593.0,37640.2,Soybeans,36490
Asia,Turkey,2009,14.95,593.0,37651.15,Soybeans,36570
Asia,Turkey,2010,15.6,593.0,38554.69,Soybeans,36869
Asia,Turkey,2011,13.65,593.0,39534.43,Soybeans,38704
Asia,Turkey,2012,14.97,593.0,42610.59,Soybeans,36394
Asia,Turkey,2013,16.02,593.0,39440.0,Soybeans,41609
Asia,Turkey,1992,13.01,593.0,27110.0,Wheat,20405
Asia,Turkey,1993,13.32,593.0,28042.0,Wheat,21642
Asia,Turkey,1994,14.88,593.0,24219.0,Wheat,17975
Asia,Turkey,1995,14.14,593.0,27328.0,Wheat,19315
Asia,Turkey,1996,13.77,593.0,30286.0,Wheat,19852
Asia,Turkey,1997,13.16,593.0,34431.0,Wheat,20174
Asia,Turkey,1998,14.48,593.0,30162.0,Wheat,22564
Asia,Turkey,1999,15.0,593.0,33089.0,Wheat,19409
Asia,Turkey,2000,14.29,593.0,33471.0,Wheat,22928
Asia,Turkey,2001,15.11,593.0,25539.0,Wheat,20765
Asia,Turkey,2002,14.51,593.0,27915.0,Wheat,21006
Asia,Turkey,2004,14.23,593.0,28831.0,Wheat,22658
Asia,Turkey,2005,14.23,593.0,40332.0,Wheat,23309
Asia,Turkey,2006,14.11,593.0,27421.0,Wheat,23595
Asia,Turkey,2007,14.98,593.0,48715.51,Wheat,21675
Asia,Turkey,2008,14.91,593.0,37640.2,Wheat,23451
Asia,Turkey,2009,14.95,593.0,37651.15,Wheat,25667
Asia,Turkey,2010,15.6,593.0,38554.69,Wheat,24400
Asia,Turkey,2011,13.65,593.0,39534.43,Wheat,27038
Asia,Turkey,2012,14.97,593.0,42610.59,Wheat,26723
Asia,Turkey,2013,16.02,593.0,39440.0,Wheat,28451
Asia,Turkmenistan,1992,,161.0,7663.0,Maize,36977
Asia,Turkmenistan,1993,,161.0,9712.0,Maize,42800
Asia,Turkmenistan,1994,,161.0,9712.0,Maize,34091
Asia,Turkmenistan,1995,,161.0,9712.0,Maize,34700
Asia,Turkmenistan,1996,,161.0,9712.0,Maize,7400
Asia,Turkmenistan,1997,,161.0,9712.0,Maize,2944
Asia,Turkmenistan,1998,,161.0,9712.0,Maize,5200
Asia,Turkmenistan,1999,,161.0,9712.0,Maize,8200
Asia,Turkmenistan,2000,,161.0,9712.0,Maize,9700
Asia,Turkmenistan,2001,,161.0,9712.0,Maize,10000
Asia,Turkmenistan,2002,,161.0,9712.0,Maize,9677
Asia,Turkmenistan,2004,,161.0,9712.0,Maize,10000
Asia,Turkmenistan,2005,,161.0,9712.0,Maize,9412
Asia,Turkmenistan,2006,,161.0,9712.0,Maize,10667
Asia,Turkmenistan,2007,,161.0,9712.0,Maize,13000
Asia,Turkmenistan,2008,,161.0,9712.0,Maize,11000
Asia,Turkmenistan,2009,,161.0,9712.0,Maize,16000
Asia,Turkmenistan,2010,,161.0,9712.0,Maize,17000
Asia,Turkmenistan,2011,,161.0,9712.0,Maize,16206
Asia,Turkmenistan,2012,,161.0,9712.0,Maize,14990
Asia,Turkmenistan,2013,,161.0,9712.0,Maize,12946
Asia,Turkmenistan,1992,,161.0,7663.0,Potatoes,116667
Asia,Turkmenistan,1993,,161.0,9712.0,Potatoes,80000
Asia,Turkmenistan,1994,,161.0,9712.0,Potatoes,23077
Asia,Turkmenistan,1995,,161.0,9712.0,Potatoes,52500
Asia,Turkmenistan,1996,,161.0,9712.0,Potatoes,84945
Asia,Turkmenistan,1997,,161.0,9712.0,Potatoes,110759
